chromosome	coordinate	coverage
ENA|K03455|K03455.1	4334	7270
ENA|K03455|K03455.1	4335	7348
ENA|K03455|K03455.1	4336	7350
ENA|K03455|K03455.1	4337	7345
ENA|K03455|K03455.1	4338	7369
ENA|K03455|K03455.1	4339	7361
ENA|K03455|K03455.1	4340	7284
ENA|K03455|K03455.1	4341	7251
ENA|K03455|K03455.1	4342	7182
ENA|K03455|K03455.1	4343	7197
ENA|K03455|K03455.1	4344	7188
ENA|K03455|K03455.1	4345	7370
ENA|K03455|K03455.1	4346	7338
ENA|K03455|K03455.1	4347	7338
ENA|K03455|K03455.1	4348	7382
ENA|K03455|K03455.1	4349	7360
ENA|K03455|K03455.1	4350	7383
ENA|K03455|K03455.1	4351	7364
ENA|K03455|K03455.1	4352	7359
ENA|K03455|K03455.1	4353	7374
ENA|K03455|K03455.1	4354	7347
ENA|K03455|K03455.1	4355	7277
ENA|K03455|K03455.1	4356	7338
ENA|K03455|K03455.1	4357	7343
ENA|K03455|K03455.1	4358	7336
ENA|K03455|K03455.1	4359	7353
ENA|K03455|K03455.1	4360	7368
ENA|K03455|K03455.1	4361	7363
ENA|K03455|K03455.1	4362	7327
ENA|K03455|K03455.1	4363	7379
ENA|K03455|K03455.1	4364	7375
ENA|K03455|K03455.1	4365	7377
ENA|K03455|K03455.1	4366	7371
ENA|K03455|K03455.1	4367	7366
ENA|K03455|K03455.1	4368	7377
ENA|K03455|K03455.1	4369	7337
ENA|K03455|K03455.1	4370	7315
ENA|K03455|K03455.1	4371	7332
ENA|K03455|K03455.1	4372	7308
ENA|K03455|K03455.1	4373	7376
ENA|K03455|K03455.1	4374	7383
ENA|K03455|K03455.1	4375	7352
ENA|K03455|K03455.1	4376	7331
ENA|K03455|K03455.1	4377	7388
ENA|K03455|K03455.1	4378	7391
ENA|K03455|K03455.1	4379	7386
ENA|K03455|K03455.1	4380	7380
ENA|K03455|K03455.1	4381	7387
ENA|K03455|K03455.1	4382	7312
ENA|K03455|K03455.1	4383	7291
ENA|K03455|K03455.1	4384	7351
ENA|K03455|K03455.1	4385	7384
ENA|K03455|K03455.1	4386	7391
ENA|K03455|K03455.1	4387	7385
ENA|K03455|K03455.1	4388	7393
ENA|K03455|K03455.1	4389	7391
ENA|K03455|K03455.1	4390	7388
ENA|K03455|K03455.1	4391	7377
ENA|K03455|K03455.1	4392	7407
ENA|K03455|K03455.1	4393	7329
ENA|K03455|K03455.1	4394	7342
ENA|K03455|K03455.1	4395	7279
ENA|K03455|K03455.1	4396	7433
ENA|K03455|K03455.1	4397	7403
ENA|K03455|K03455.1	4398	7341
ENA|K03455|K03455.1	4399	7395
ENA|K03455|K03455.1	4400	7362
ENA|K03455|K03455.1	4401	7351
ENA|K03455|K03455.1	4402	7359
ENA|K03455|K03455.1	4403	7359
ENA|K03455|K03455.1	4404	7409
ENA|K03455|K03455.1	4405	7376
ENA|K03455|K03455.1	4406	7383
ENA|K03455|K03455.1	4407	7397
ENA|K03455|K03455.1	4408	7337
ENA|K03455|K03455.1	4409	7367
ENA|K03455|K03455.1	4410	7389
ENA|K03455|K03455.1	4411	7390
ENA|K03455|K03455.1	4412	7367
ENA|K03455|K03455.1	4413	7342
ENA|K03455|K03455.1	4414	7326
ENA|K03455|K03455.1	4415	7394
ENA|K03455|K03455.1	4416	7389
ENA|K03455|K03455.1	4417	7409
ENA|K03455|K03455.1	4418	7389
ENA|K03455|K03455.1	4419	7397
ENA|K03455|K03455.1	4420	7350
ENA|K03455|K03455.1	4421	7399
ENA|K03455|K03455.1	4422	7336
ENA|K03455|K03455.1	4423	7403
ENA|K03455|K03455.1	4424	7364
ENA|K03455|K03455.1	4425	7380
ENA|K03455|K03455.1	4426	7382
ENA|K03455|K03455.1	4427	7132
ENA|K03455|K03455.1	4428	7367
ENA|K03455|K03455.1	4429	7313
ENA|K03455|K03455.1	4430	7355
ENA|K03455|K03455.1	4431	7288
ENA|K03455|K03455.1	4432	7291
ENA|K03455|K03455.1	4433	7312
ENA|K03455|K03455.1	4434	7351
ENA|K03455|K03455.1	4435	7352
ENA|K03455|K03455.1	4436	7353
ENA|K03455|K03455.1	4437	7307
ENA|K03455|K03455.1	4438	7347
ENA|K03455|K03455.1	4439	7357
ENA|K03455|K03455.1	4440	7368
ENA|K03455|K03455.1	4441	7313
ENA|K03455|K03455.1	4442	7364
ENA|K03455|K03455.1	4443	7363
ENA|K03455|K03455.1	4444	7365
ENA|K03455|K03455.1	4445	7371
ENA|K03455|K03455.1	4446	7376
ENA|K03455|K03455.1	4447	7356
ENA|K03455|K03455.1	4448	7344
ENA|K03455|K03455.1	4449	7355
ENA|K03455|K03455.1	4450	7349
ENA|K03455|K03455.1	4451	7352
ENA|K03455|K03455.1	4452	7334
ENA|K03455|K03455.1	4453	7278
ENA|K03455|K03455.1	4454	7234
ENA|K03455|K03455.1	4455	7248
ENA|K03455|K03455.1	4456	7338
ENA|K03455|K03455.1	4457	7327
ENA|K03455|K03455.1	4458	7293
ENA|K03455|K03455.1	4459	7338
ENA|K03455|K03455.1	4460	7342
ENA|K03455|K03455.1	4461	7343
ENA|K03455|K03455.1	4462	7333
ENA|K03455|K03455.1	4463	7333
ENA|K03455|K03455.1	4464	7349
ENA|K03455|K03455.1	4465	7336
ENA|K03455|K03455.1	4466	7350
ENA|K03455|K03455.1	4467	7339
ENA|K03455|K03455.1	4468	7317
ENA|K03455|K03455.1	4469	7254
ENA|K03455|K03455.1	4470	7205
ENA|K03455|K03455.1	4471	7356
ENA|K03455|K03455.1	4472	7356
ENA|K03455|K03455.1	4473	7343
ENA|K03455|K03455.1	4474	7350
ENA|K03455|K03455.1	4475	7316
ENA|K03455|K03455.1	4476	7334
ENA|K03455|K03455.1	4477	7350
ENA|K03455|K03455.1	4478	7351
ENA|K03455|K03455.1	4479	7355
ENA|K03455|K03455.1	4480	7346
ENA|K03455|K03455.1	4481	7297
ENA|K03455|K03455.1	4482	7297
ENA|K03455|K03455.1	4483	7271
ENA|K03455|K03455.1	4484	7205
ENA|K03455|K03455.1	4485	7224
ENA|K03455|K03455.1	4486	7281
ENA|K03455|K03455.1	4487	7275
ENA|K03455|K03455.1	4488	7323
ENA|K03455|K03455.1	4489	7321
ENA|K03455|K03455.1	4490	7319
ENA|K03455|K03455.1	4491	7315
ENA|K03455|K03455.1	4492	7300
ENA|K03455|K03455.1	4493	7303
ENA|K03455|K03455.1	4494	7301
ENA|K03455|K03455.1	4495	7304
ENA|K03455|K03455.1	4496	7288
ENA|K03455|K03455.1	4497	7263
ENA|K03455|K03455.1	4498	7224
ENA|K03455|K03455.1	4499	7266
ENA|K03455|K03455.1	4500	7316
ENA|K03455|K03455.1	4501	7189
ENA|K03455|K03455.1	4502	7196
ENA|K03455|K03455.1	4503	7255
ENA|K03455|K03455.1	4504	7207
ENA|K03455|K03455.1	4505	7181
ENA|K03455|K03455.1	4506	7173
ENA|K03455|K03455.1	4507	7114
ENA|K03455|K03455.1	4508	7083
ENA|K03455|K03455.1	4509	7289
ENA|K03455|K03455.1	4510	7221
ENA|K03455|K03455.1	4511	7245
ENA|K03455|K03455.1	4512	7237
ENA|K03455|K03455.1	4513	7266
ENA|K03455|K03455.1	4514	7283
ENA|K03455|K03455.1	4515	7265
ENA|K03455|K03455.1	4516	7269
ENA|K03455|K03455.1	4517	7287
ENA|K03455|K03455.1	4518	7156
ENA|K03455|K03455.1	4519	7223
ENA|K03455|K03455.1	4520	7028
ENA|K03455|K03455.1	4521	7281
ENA|K03455|K03455.1	4522	7270
ENA|K03455|K03455.1	4523	7271
ENA|K03455|K03455.1	4524	7270
ENA|K03455|K03455.1	4525	7239
ENA|K03455|K03455.1	4526	7014
ENA|K03455|K03455.1	4527	7016
ENA|K03455|K03455.1	4528	7011
ENA|K03455|K03455.1	4529	6988
ENA|K03455|K03455.1	4530	7022
ENA|K03455|K03455.1	4531	6995
ENA|K03455|K03455.1	4532	6973
ENA|K03455|K03455.1	4533	7173
ENA|K03455|K03455.1	4534	7176
ENA|K03455|K03455.1	4535	7174
ENA|K03455|K03455.1	4536	7131
ENA|K03455|K03455.1	4537	7128
ENA|K03455|K03455.1	4538	7139
ENA|K03455|K03455.1	4539	7058
ENA|K03455|K03455.1	4540	7061
ENA|K03455|K03455.1	4541	7052
ENA|K03455|K03455.1	4542	7131
ENA|K03455|K03455.1	4543	7135
ENA|K03455|K03455.1	4544	7118
ENA|K03455|K03455.1	4545	7133
ENA|K03455|K03455.1	4546	7072
ENA|K03455|K03455.1	4547	7087
ENA|K03455|K03455.1	4548	7081
ENA|K03455|K03455.1	4549	7093
ENA|K03455|K03455.1	4550	7078
ENA|K03455|K03455.1	4551	7049
ENA|K03455|K03455.1	4552	7000
ENA|K03455|K03455.1	4553	7020
ENA|K03455|K03455.1	4554	6980
ENA|K03455|K03455.1	4555	7110
ENA|K03455|K03455.1	4556	7062
ENA|K03455|K03455.1	4557	7118
ENA|K03455|K03455.1	4558	7101
ENA|K03455|K03455.1	4559	7091
ENA|K03455|K03455.1	4560	7095
ENA|K03455|K03455.1	4561	7082
ENA|K03455|K03455.1	4562	7065
ENA|K03455|K03455.1	4563	7100
ENA|K03455|K03455.1	4564	7033
ENA|K03455|K03455.1	4565	6879
ENA|K03455|K03455.1	4566	6899
ENA|K03455|K03455.1	4567	6787
ENA|K03455|K03455.1	4568	6840
ENA|K03455|K03455.1	4569	7026
ENA|K03455|K03455.1	4570	6918
ENA|K03455|K03455.1	4571	6977
ENA|K03455|K03455.1	4572	6929
ENA|K03455|K03455.1	4573	6912
ENA|K03455|K03455.1	4574	6827
ENA|K03455|K03455.1	4575	6964
ENA|K03455|K03455.1	4576	6908
ENA|K03455|K03455.1	4577	6938
ENA|K03455|K03455.1	4578	6713
ENA|K03455|K03455.1	4579	6652
ENA|K03455|K03455.1	4580	6654
ENA|K03455|K03455.1	4581	6632
ENA|K03455|K03455.1	4582	6635
ENA|K03455|K03455.1	4583	6609
ENA|K03455|K03455.1	4584	6591
ENA|K03455|K03455.1	4585	6588
ENA|K03455|K03455.1	4586	6822
ENA|K03455|K03455.1	4587	6864
ENA|K03455|K03455.1	4588	6862
ENA|K03455|K03455.1	4589	6854
ENA|K03455|K03455.1	4590	6859
ENA|K03455|K03455.1	4591	6844
ENA|K03455|K03455.1	4592	6835
ENA|K03455|K03455.1	4593	6843
ENA|K03455|K03455.1	4594	6846
ENA|K03455|K03455.1	4595	6759
ENA|K03455|K03455.1	4596	6391
ENA|K03455|K03455.1	4597	6891
ENA|K03455|K03455.1	4598	6883
ENA|K03455|K03455.1	4599	6881
ENA|K03455|K03455.1	4600	6893
ENA|K03455|K03455.1	4601	6893
ENA|K03455|K03455.1	4602	6895
ENA|K03455|K03455.1	4603	6882
ENA|K03455|K03455.1	4604	6781
ENA|K03455|K03455.1	4605	6915
ENA|K03455|K03455.1	4606	6831
ENA|K03455|K03455.1	4607	6753
ENA|K03455|K03455.1	4608	6757
ENA|K03455|K03455.1	4609	6609
ENA|K03455|K03455.1	4610	6893
ENA|K03455|K03455.1	4611	6889
ENA|K03455|K03455.1	4612	6873
ENA|K03455|K03455.1	4613	6781
ENA|K03455|K03455.1	4614	6848
ENA|K03455|K03455.1	4615	6858
ENA|K03455|K03455.1	4616	6855
ENA|K03455|K03455.1	4617	6897
ENA|K03455|K03455.1	4618	6902
ENA|K03455|K03455.1	4619	6897
ENA|K03455|K03455.1	4620	6884
ENA|K03455|K03455.1	4621	6897
ENA|K03455|K03455.1	4622	6884
ENA|K03455|K03455.1	4623	6805
ENA|K03455|K03455.1	4624	6853
ENA|K03455|K03455.1	4625	6883
ENA|K03455|K03455.1	4626	6857
ENA|K03455|K03455.1	4627	6815
ENA|K03455|K03455.1	4628	6827
ENA|K03455|K03455.1	4629	6872
ENA|K03455|K03455.1	4630	6868
ENA|K03455|K03455.1	4631	6880
ENA|K03455|K03455.1	4632	6842
ENA|K03455|K03455.1	4633	6852
ENA|K03455|K03455.1	4634	6762
ENA|K03455|K03455.1	4635	6742
ENA|K03455|K03455.1	4636	6750
ENA|K03455|K03455.1	4637	6747
ENA|K03455|K03455.1	4638	6741
ENA|K03455|K03455.1	4639	6710
ENA|K03455|K03455.1	4640	6716
ENA|K03455|K03455.1	4641	6739
ENA|K03455|K03455.1	4642	6733
ENA|K03455|K03455.1	4643	6728
ENA|K03455|K03455.1	4644	6739
ENA|K03455|K03455.1	4645	6815
ENA|K03455|K03455.1	4646	6813
ENA|K03455|K03455.1	4647	6759
ENA|K03455|K03455.1	4648	6758
ENA|K03455|K03455.1	4649	6702
ENA|K03455|K03455.1	4650	6701
ENA|K03455|K03455.1	4651	6686
ENA|K03455|K03455.1	4652	6760
ENA|K03455|K03455.1	4653	6837
ENA|K03455|K03455.1	4654	6775
ENA|K03455|K03455.1	4655	6817
ENA|K03455|K03455.1	4656	6799
ENA|K03455|K03455.1	4657	6801
ENA|K03455|K03455.1	4658	6788
ENA|K03455|K03455.1	4659	6773
ENA|K03455|K03455.1	4660	6775
ENA|K03455|K03455.1	4661	6747
ENA|K03455|K03455.1	4662	6780
ENA|K03455|K03455.1	4663	6793
ENA|K03455|K03455.1	4664	6803
ENA|K03455|K03455.1	4665	6780
ENA|K03455|K03455.1	4666	6793
ENA|K03455|K03455.1	4667	6804
ENA|K03455|K03455.1	4668	6811
ENA|K03455|K03455.1	4669	6813
ENA|K03455|K03455.1	4670	6799
ENA|K03455|K03455.1	4671	6738
ENA|K03455|K03455.1	4672	6756
ENA|K03455|K03455.1	4673	6761
ENA|K03455|K03455.1	4674	6758
ENA|K03455|K03455.1	4675	6796
ENA|K03455|K03455.1	4676	6747
ENA|K03455|K03455.1	4677	6777
ENA|K03455|K03455.1	4678	6697
ENA|K03455|K03455.1	4679	6615
ENA|K03455|K03455.1	4680	6632
ENA|K03455|K03455.1	4681	6662
ENA|K03455|K03455.1	4682	6654
ENA|K03455|K03455.1	4683	6664
ENA|K03455|K03455.1	4684	6333
ENA|K03455|K03455.1	4685	6346
ENA|K03455|K03455.1	4686	5870
ENA|K03455|K03455.1	4687	5865
ENA|K03455|K03455.1	4688	5853
ENA|K03455|K03455.1	4689	5866
ENA|K03455|K03455.1	4690	5867
ENA|K03455|K03455.1	4691	5894
ENA|K03455|K03455.1	4692	5901
ENA|K03455|K03455.1	4693	5903
ENA|K03455|K03455.1	4694	5882
ENA|K03455|K03455.1	4695	5879
ENA|K03455|K03455.1	4696	5882
ENA|K03455|K03455.1	4697	5885
ENA|K03455|K03455.1	4698	5942
ENA|K03455|K03455.1	4699	5953
ENA|K03455|K03455.1	4700	5915
ENA|K03455|K03455.1	4701	5916
ENA|K03455|K03455.1	4702	5898
ENA|K03455|K03455.1	4703	5905
ENA|K03455|K03455.1	4704	5899
ENA|K03455|K03455.1	4705	5898
ENA|K03455|K03455.1	4706	5926
ENA|K03455|K03455.1	4707	5835
ENA|K03455|K03455.1	4708	5924
ENA|K03455|K03455.1	4709	5921
ENA|K03455|K03455.1	4710	5977
ENA|K03455|K03455.1	4711	6368
ENA|K03455|K03455.1	4712	6358
ENA|K03455|K03455.1	4713	6365
ENA|K03455|K03455.1	4714	6359
ENA|K03455|K03455.1	4715	6340
ENA|K03455|K03455.1	4716	6385
ENA|K03455|K03455.1	4717	6373
ENA|K03455|K03455.1	4718	6398
ENA|K03455|K03455.1	4719	6397
ENA|K03455|K03455.1	4720	6262
ENA|K03455|K03455.1	4721	6669
ENA|K03455|K03455.1	4722	6601
ENA|K03455|K03455.1	4723	6658
ENA|K03455|K03455.1	4724	6662
ENA|K03455|K03455.1	4725	6637
ENA|K03455|K03455.1	4726	6673
ENA|K03455|K03455.1	4727	6612
ENA|K03455|K03455.1	4728	6636
ENA|K03455|K03455.1	4729	6627
ENA|K03455|K03455.1	4730	6426
ENA|K03455|K03455.1	4731	6404
ENA|K03455|K03455.1	4732	6414
ENA|K03455|K03455.1	4733	6490
ENA|K03455|K03455.1	4734	6598
ENA|K03455|K03455.1	4735	6594
ENA|K03455|K03455.1	4736	6459
ENA|K03455|K03455.1	4737	6492
ENA|K03455|K03455.1	4738	6556
ENA|K03455|K03455.1	4739	6548
ENA|K03455|K03455.1	4740	6558
ENA|K03455|K03455.1	4741	6535
ENA|K03455|K03455.1	4742	6530
ENA|K03455|K03455.1	4743	6534
ENA|K03455|K03455.1	4744	6540
ENA|K03455|K03455.1	4745	6557
ENA|K03455|K03455.1	4746	6529
ENA|K03455|K03455.1	4747	6540
ENA|K03455|K03455.1	4748	6536
ENA|K03455|K03455.1	4749	6487
ENA|K03455|K03455.1	4750	6497
ENA|K03455|K03455.1	4751	6325
ENA|K03455|K03455.1	4752	6423
ENA|K03455|K03455.1	4753	6418
ENA|K03455|K03455.1	4754	6403
ENA|K03455|K03455.1	4755	6578
ENA|K03455|K03455.1	4756	6562
ENA|K03455|K03455.1	4757	6586
ENA|K03455|K03455.1	4758	6582
ENA|K03455|K03455.1	4759	6550
ENA|K03455|K03455.1	4760	6510
ENA|K03455|K03455.1	4761	6411
ENA|K03455|K03455.1	4762	6448
ENA|K03455|K03455.1	4763	6453
ENA|K03455|K03455.1	4764	6303
ENA|K03455|K03455.1	4765	6275
ENA|K03455|K03455.1	4766	6239
ENA|K03455|K03455.1	4767	6347
ENA|K03455|K03455.1	4768	6314
ENA|K03455|K03455.1	4769	6328
ENA|K03455|K03455.1	4770	6326
ENA|K03455|K03455.1	4771	6240
ENA|K03455|K03455.1	4772	6206
ENA|K03455|K03455.1	4773	6184
ENA|K03455|K03455.1	4774	6185
ENA|K03455|K03455.1	4775	6180
ENA|K03455|K03455.1	4776	6141
ENA|K03455|K03455.1	4777	6147
ENA|K03455|K03455.1	4778	6172
ENA|K03455|K03455.1	4779	6163
ENA|K03455|K03455.1	4780	6201
ENA|K03455|K03455.1	4781	6192
ENA|K03455|K03455.1	4782	6188
ENA|K03455|K03455.1	4783	6178
ENA|K03455|K03455.1	4784	6182
ENA|K03455|K03455.1	4785	6235
ENA|K03455|K03455.1	4786	6263
ENA|K03455|K03455.1	4787	6506
ENA|K03455|K03455.1	4788	6505
ENA|K03455|K03455.1	4789	6503
ENA|K03455|K03455.1	4790	6494
ENA|K03455|K03455.1	4791	6500
ENA|K03455|K03455.1	4792	6503
ENA|K03455|K03455.1	4793	6446
ENA|K03455|K03455.1	4794	6445
ENA|K03455|K03455.1	4795	6499
ENA|K03455|K03455.1	4796	6495
ENA|K03455|K03455.1	4797	6464
ENA|K03455|K03455.1	4798	6457
ENA|K03455|K03455.1	4799	6437
ENA|K03455|K03455.1	4800	6377
ENA|K03455|K03455.1	4801	6492
ENA|K03455|K03455.1	4802	6483
ENA|K03455|K03455.1	4803	6463
ENA|K03455|K03455.1	4804	6477
ENA|K03455|K03455.1	4805	6511
ENA|K03455|K03455.1	4806	6433
ENA|K03455|K03455.1	4807	6422
ENA|K03455|K03455.1	4808	6415
ENA|K03455|K03455.1	4809	6188
ENA|K03455|K03455.1	4810	6493
ENA|K03455|K03455.1	4811	6534
ENA|K03455|K03455.1	4812	6468
ENA|K03455|K03455.1	4813	6578
ENA|K03455|K03455.1	4814	6534
ENA|K03455|K03455.1	4815	6560
ENA|K03455|K03455.1	4816	6533
ENA|K03455|K03455.1	4817	6352
ENA|K03455|K03455.1	4818	6414
ENA|K03455|K03455.1	4819	6431
ENA|K03455|K03455.1	4820	6436
ENA|K03455|K03455.1	4821	6427
ENA|K03455|K03455.1	4822	6231
ENA|K03455|K03455.1	4823	6252
ENA|K03455|K03455.1	4824	6257
ENA|K03455|K03455.1	4825	6617
ENA|K03455|K03455.1	4826	6629
ENA|K03455|K03455.1	4827	6615
ENA|K03455|K03455.1	4828	6664
ENA|K03455|K03455.1	4829	6617
ENA|K03455|K03455.1	4830	6677
ENA|K03455|K03455.1	4831	6664
ENA|K03455|K03455.1	4832	6677
ENA|K03455|K03455.1	4833	6678
ENA|K03455|K03455.1	4834	6313
ENA|K03455|K03455.1	4835	6437
ENA|K03455|K03455.1	4836	6313
ENA|K03455|K03455.1	4837	6395
ENA|K03455|K03455.1	4838	6418
ENA|K03455|K03455.1	4839	6475
ENA|K03455|K03455.1	4840	6527
ENA|K03455|K03455.1	4841	6609
ENA|K03455|K03455.1	4842	6647
ENA|K03455|K03455.1	4843	6627
ENA|K03455|K03455.1	4844	6599
ENA|K03455|K03455.1	4845	6597
ENA|K03455|K03455.1	4846	6620
ENA|K03455|K03455.1	4847	6613
ENA|K03455|K03455.1	4848	6384
ENA|K03455|K03455.1	4849	6574
ENA|K03455|K03455.1	4850	6556
ENA|K03455|K03455.1	4851	6536
ENA|K03455|K03455.1	4852	6575
ENA|K03455|K03455.1	4853	6583
ENA|K03455|K03455.1	4854	6586
ENA|K03455|K03455.1	4855	6580
ENA|K03455|K03455.1	4856	6569
ENA|K03455|K03455.1	4857	6566
ENA|K03455|K03455.1	4858	6590
ENA|K03455|K03455.1	4859	6589
ENA|K03455|K03455.1	4860	6613
ENA|K03455|K03455.1	4861	6614
ENA|K03455|K03455.1	4862	6615
ENA|K03455|K03455.1	4863	6615
ENA|K03455|K03455.1	4864	6608
ENA|K03455|K03455.1	4865	6548
ENA|K03455|K03455.1	4866	6604
ENA|K03455|K03455.1	4867	6619
ENA|K03455|K03455.1	4868	6639
ENA|K03455|K03455.1	4869	6615
ENA|K03455|K03455.1	4870	6642
ENA|K03455|K03455.1	4871	6637
ENA|K03455|K03455.1	4872	6620
ENA|K03455|K03455.1	4873	6596
ENA|K03455|K03455.1	4874	6600
ENA|K03455|K03455.1	4875	6579
ENA|K03455|K03455.1	4876	6571
ENA|K03455|K03455.1	4877	6599
ENA|K03455|K03455.1	4878	6614
ENA|K03455|K03455.1	4879	6636
ENA|K03455|K03455.1	4880	6622
ENA|K03455|K03455.1	4881	6620
ENA|K03455|K03455.1	4882	6605
ENA|K03455|K03455.1	4883	6632
ENA|K03455|K03455.1	4884	6632
ENA|K03455|K03455.1	4885	6628
ENA|K03455|K03455.1	4886	6596
ENA|K03455|K03455.1	4887	6601
ENA|K03455|K03455.1	4888	6590
ENA|K03455|K03455.1	4889	6623
ENA|K03455|K03455.1	4890	6614
ENA|K03455|K03455.1	4891	6621
ENA|K03455|K03455.1	4892	6610
ENA|K03455|K03455.1	4893	6603
ENA|K03455|K03455.1	4894	6611
ENA|K03455|K03455.1	4895	6551
ENA|K03455|K03455.1	4896	6503
ENA|K03455|K03455.1	4897	6526
ENA|K03455|K03455.1	4898	6533
ENA|K03455|K03455.1	4899	6561
ENA|K03455|K03455.1	4900	6504
ENA|K03455|K03455.1	4901	6547
ENA|K03455|K03455.1	4902	6600
ENA|K03455|K03455.1	4903	6539
ENA|K03455|K03455.1	4904	6593
ENA|K03455|K03455.1	4905	6630
ENA|K03455|K03455.1	4906	6648
ENA|K03455|K03455.1	4907	6670
ENA|K03455|K03455.1	4908	6670
ENA|K03455|K03455.1	4909	6669
ENA|K03455|K03455.1	4910	6665
ENA|K03455|K03455.1	4911	6597
ENA|K03455|K03455.1	4912	6684
ENA|K03455|K03455.1	4913	6650
ENA|K03455|K03455.1	4914	6661
ENA|K03455|K03455.1	4915	6598
ENA|K03455|K03455.1	4916	6639
ENA|K03455|K03455.1	4917	6626
ENA|K03455|K03455.1	4918	6659
ENA|K03455|K03455.1	4919	6662
ENA|K03455|K03455.1	4920	6679
ENA|K03455|K03455.1	4921	6678
ENA|K03455|K03455.1	4922	6602
ENA|K03455|K03455.1	4923	6627
ENA|K03455|K03455.1	4924	6683
ENA|K03455|K03455.1	4925	6722
ENA|K03455|K03455.1	4926	6743
ENA|K03455|K03455.1	4927	6715
ENA|K03455|K03455.1	4928	6697
ENA|K03455|K03455.1	4929	6728
ENA|K03455|K03455.1	4930	6739
ENA|K03455|K03455.1	4931	6755
ENA|K03455|K03455.1	4932	6719
ENA|K03455|K03455.1	4933	6690
ENA|K03455|K03455.1	4934	6649
ENA|K03455|K03455.1	4935	6652
ENA|K03455|K03455.1	4936	6693
ENA|K03455|K03455.1	4937	6640
ENA|K03455|K03455.1	4938	6638
ENA|K03455|K03455.1	4939	6694
ENA|K03455|K03455.1	4940	6691
ENA|K03455|K03455.1	4941	6693
ENA|K03455|K03455.1	4942	6687
ENA|K03455|K03455.1	4943	6696
ENA|K03455|K03455.1	4944	6703
ENA|K03455|K03455.1	4945	6708
ENA|K03455|K03455.1	4946	6705
ENA|K03455|K03455.1	4947	6688
ENA|K03455|K03455.1	4948	6656
ENA|K03455|K03455.1	4949	6724
ENA|K03455|K03455.1	4950	6709
ENA|K03455|K03455.1	4951	6735
ENA|K03455|K03455.1	4952	6750
ENA|K03455|K03455.1	4953	6748
ENA|K03455|K03455.1	4954	6741
ENA|K03455|K03455.1	4955	6751
ENA|K03455|K03455.1	4956	6734
ENA|K03455|K03455.1	4957	6750
ENA|K03455|K03455.1	4958	6746
ENA|K03455|K03455.1	4959	6644
ENA|K03455|K03455.1	4960	6653
ENA|K03455|K03455.1	4961	6559
ENA|K03455|K03455.1	4962	6523
ENA|K03455|K03455.1	4963	6665
ENA|K03455|K03455.1	4964	6656
ENA|K03455|K03455.1	4965	6671
ENA|K03455|K03455.1	4966	6669
ENA|K03455|K03455.1	4967	6655
ENA|K03455|K03455.1	4968	6660
ENA|K03455|K03455.1	4969	6682
ENA|K03455|K03455.1	4970	6679
ENA|K03455|K03455.1	4971	6633
ENA|K03455|K03455.1	4972	6511
ENA|K03455|K03455.1	4973	6471
ENA|K03455|K03455.1	4974	6796
ENA|K03455|K03455.1	4975	6822
ENA|K03455|K03455.1	4976	6827
ENA|K03455|K03455.1	4977	6806
ENA|K03455|K03455.1	4978	6779
ENA|K03455|K03455.1	4979	6751
ENA|K03455|K03455.1	4980	6853
ENA|K03455|K03455.1	4981	6837
ENA|K03455|K03455.1	4982	6846
ENA|K03455|K03455.1	4983	6796
ENA|K03455|K03455.1	4984	6505
ENA|K03455|K03455.1	4985	6854
ENA|K03455|K03455.1	4986	6858
ENA|K03455|K03455.1	4987	6848
ENA|K03455|K03455.1	4988	6838
ENA|K03455|K03455.1	4989	6697
ENA|K03455|K03455.1	4990	6793
ENA|K03455|K03455.1	4991	6791
ENA|K03455|K03455.1	4992	6773
ENA|K03455|K03455.1	4993	6770
ENA|K03455|K03455.1	4994	6651
ENA|K03455|K03455.1	4995	6656
ENA|K03455|K03455.1	4996	6700
ENA|K03455|K03455.1	4997	6856
ENA|K03455|K03455.1	4998	6862
ENA|K03455|K03455.1	4999	6859
ENA|K03455|K03455.1	5000	6857
ENA|K03455|K03455.1	5001	6845
ENA|K03455|K03455.1	5002	6867
ENA|K03455|K03455.1	5003	6822
ENA|K03455|K03455.1	5004	6832
ENA|K03455|K03455.1	5005	6836
ENA|K03455|K03455.1	5006	6691
ENA|K03455|K03455.1	5007	6704
ENA|K03455|K03455.1	5008	6700
ENA|K03455|K03455.1	5009	6717
ENA|K03455|K03455.1	5010	6745
ENA|K03455|K03455.1	5011	6757
ENA|K03455|K03455.1	5012	6770
ENA|K03455|K03455.1	5013	6740
ENA|K03455|K03455.1	5014	6784
ENA|K03455|K03455.1	5015	6830
ENA|K03455|K03455.1	5016	6823
ENA|K03455|K03455.1	5017	6858
ENA|K03455|K03455.1	5018	6803
ENA|K03455|K03455.1	5019	6824
ENA|K03455|K03455.1	5020	6827
ENA|K03455|K03455.1	5021	6833
ENA|K03455|K03455.1	5022	6847
ENA|K03455|K03455.1	5023	6813
ENA|K03455|K03455.1	5024	6815
ENA|K03455|K03455.1	5025	6821
ENA|K03455|K03455.1	5026	6797
ENA|K03455|K03455.1	5027	6846
ENA|K03455|K03455.1	5028	6846
ENA|K03455|K03455.1	5029	6826
ENA|K03455|K03455.1	5030	6839
ENA|K03455|K03455.1	5031	6812
ENA|K03455|K03455.1	5032	6803
