chromosome	coordinate	coverage
ENA|K03455|K03455.1	5199	6664
ENA|K03455|K03455.1	5200	6682
ENA|K03455|K03455.1	5201	6697
ENA|K03455|K03455.1	5202	6702
ENA|K03455|K03455.1	5203	6697
ENA|K03455|K03455.1	5204	6690
ENA|K03455|K03455.1	5205	6718
ENA|K03455|K03455.1	5206	6712
ENA|K03455|K03455.1	5207	6696
ENA|K03455|K03455.1	5208	6714
ENA|K03455|K03455.1	5209	6696
ENA|K03455|K03455.1	5210	6732
ENA|K03455|K03455.1	5211	6721
ENA|K03455|K03455.1	5212	6516
ENA|K03455|K03455.1	5213	6529
ENA|K03455|K03455.1	5214	6566
ENA|K03455|K03455.1	5215	6627
ENA|K03455|K03455.1	5216	6623
ENA|K03455|K03455.1	5217	6634
ENA|K03455|K03455.1	5218	6654
ENA|K03455|K03455.1	5219	6643
ENA|K03455|K03455.1	5220	6635
ENA|K03455|K03455.1	5221	6586
ENA|K03455|K03455.1	5222	6619
ENA|K03455|K03455.1	5223	6661
ENA|K03455|K03455.1	5224	6697
ENA|K03455|K03455.1	5225	6578
ENA|K03455|K03455.1	5226	6640
ENA|K03455|K03455.1	5227	6740
ENA|K03455|K03455.1	5228	6742
ENA|K03455|K03455.1	5229	6752
ENA|K03455|K03455.1	5230	6754
ENA|K03455|K03455.1	5231	6717
ENA|K03455|K03455.1	5232	6774
ENA|K03455|K03455.1	5233	6750
ENA|K03455|K03455.1	5234	6757
ENA|K03455|K03455.1	5235	6762
ENA|K03455|K03455.1	5236	6654
ENA|K03455|K03455.1	5237	6737
ENA|K03455|K03455.1	5238	6746
ENA|K03455|K03455.1	5239	6767
ENA|K03455|K03455.1	5240	6801
ENA|K03455|K03455.1	5241	6529
ENA|K03455|K03455.1	5242	6639
ENA|K03455|K03455.1	5243	6698
ENA|K03455|K03455.1	5244	6766
ENA|K03455|K03455.1	5245	6774
ENA|K03455|K03455.1	5246	6714
ENA|K03455|K03455.1	5247	6705
ENA|K03455|K03455.1	5248	6658
ENA|K03455|K03455.1	5249	6648
ENA|K03455|K03455.1	5250	6648
ENA|K03455|K03455.1	5251	6713
ENA|K03455|K03455.1	5252	6749
ENA|K03455|K03455.1	5253	6715
ENA|K03455|K03455.1	5254	6807
ENA|K03455|K03455.1	5255	6791
ENA|K03455|K03455.1	5256	6814
ENA|K03455|K03455.1	5257	6809
ENA|K03455|K03455.1	5258	6807
ENA|K03455|K03455.1	5259	6809
ENA|K03455|K03455.1	5260	6750
ENA|K03455|K03455.1	5261	6778
ENA|K03455|K03455.1	5262	6749
ENA|K03455|K03455.1	5263	6789
ENA|K03455|K03455.1	5264	6800
ENA|K03455|K03455.1	5265	6665
ENA|K03455|K03455.1	5266	6703
ENA|K03455|K03455.1	5267	6766
ENA|K03455|K03455.1	5268	6759
ENA|K03455|K03455.1	5269	6764
ENA|K03455|K03455.1	5270	6761
ENA|K03455|K03455.1	5271	6756
ENA|K03455|K03455.1	5272	6757
ENA|K03455|K03455.1	5273	6750
ENA|K03455|K03455.1	5274	6749
ENA|K03455|K03455.1	5275	6737
ENA|K03455|K03455.1	5276	6751
ENA|K03455|K03455.1	5277	6774
ENA|K03455|K03455.1	5278	6764
ENA|K03455|K03455.1	5279	6770
ENA|K03455|K03455.1	5280	6783
ENA|K03455|K03455.1	5281	6783
ENA|K03455|K03455.1	5282	6791
ENA|K03455|K03455.1	5283	6797
ENA|K03455|K03455.1	5284	6808
ENA|K03455|K03455.1	5285	6802
ENA|K03455|K03455.1	5286	6790
ENA|K03455|K03455.1	5287	6780
ENA|K03455|K03455.1	5288	6767
ENA|K03455|K03455.1	5289	6803
ENA|K03455|K03455.1	5290	6803
ENA|K03455|K03455.1	5291	6805
ENA|K03455|K03455.1	5292	6725
ENA|K03455|K03455.1	5293	6749
ENA|K03455|K03455.1	5294	6734
ENA|K03455|K03455.1	5295	6773
ENA|K03455|K03455.1	5296	6765
ENA|K03455|K03455.1	5297	6784
ENA|K03455|K03455.1	5298	6750
ENA|K03455|K03455.1	5299	6778
ENA|K03455|K03455.1	5300	6780
ENA|K03455|K03455.1	5301	6756
ENA|K03455|K03455.1	5302	6779
ENA|K03455|K03455.1	5303	6756
ENA|K03455|K03455.1	5304	6742
ENA|K03455|K03455.1	5305	6720
ENA|K03455|K03455.1	5306	6261
ENA|K03455|K03455.1	5307	6527
ENA|K03455|K03455.1	5308	6590
ENA|K03455|K03455.1	5309	6722
ENA|K03455|K03455.1	5310	6745
ENA|K03455|K03455.1	5311	6712
ENA|K03455|K03455.1	5312	6674
ENA|K03455|K03455.1	5313	6671
ENA|K03455|K03455.1	5314	6699
ENA|K03455|K03455.1	5315	6711
ENA|K03455|K03455.1	5316	6739
ENA|K03455|K03455.1	5317	6614
ENA|K03455|K03455.1	5318	6614
ENA|K03455|K03455.1	5319	6488
ENA|K03455|K03455.1	5320	6499
ENA|K03455|K03455.1	5321	6516
ENA|K03455|K03455.1	5322	6529
ENA|K03455|K03455.1	5323	6466
ENA|K03455|K03455.1	5324	6501
ENA|K03455|K03455.1	5325	6513
ENA|K03455|K03455.1	5326	6508
ENA|K03455|K03455.1	5327	6533
ENA|K03455|K03455.1	5328	6494
ENA|K03455|K03455.1	5329	6731
ENA|K03455|K03455.1	5330	6733
ENA|K03455|K03455.1	5331	6733
ENA|K03455|K03455.1	5332	6744
ENA|K03455|K03455.1	5333	6728
ENA|K03455|K03455.1	5334	6724
ENA|K03455|K03455.1	5335	6669
ENA|K03455|K03455.1	5336	6726
ENA|K03455|K03455.1	5337	6759
ENA|K03455|K03455.1	5338	6586
ENA|K03455|K03455.1	5339	6542
ENA|K03455|K03455.1	5340	6524
ENA|K03455|K03455.1	5341	6576
ENA|K03455|K03455.1	5342	6598
ENA|K03455|K03455.1	5343	6558
ENA|K03455|K03455.1	5344	6670
ENA|K03455|K03455.1	5345	6664
ENA|K03455|K03455.1	5346	6645
ENA|K03455|K03455.1	5347	6654
ENA|K03455|K03455.1	5348	6646
ENA|K03455|K03455.1	5349	6536
ENA|K03455|K03455.1	5350	6602
ENA|K03455|K03455.1	5351	6586
ENA|K03455|K03455.1	5352	6590
ENA|K03455|K03455.1	5353	6537
ENA|K03455|K03455.1	5354	6586
ENA|K03455|K03455.1	5355	6604
ENA|K03455|K03455.1	5356	6575
ENA|K03455|K03455.1	5357	6597
ENA|K03455|K03455.1	5358	6596
ENA|K03455|K03455.1	5359	6506
ENA|K03455|K03455.1	5360	6512
ENA|K03455|K03455.1	5361	6496
ENA|K03455|K03455.1	5362	6531
ENA|K03455|K03455.1	5363	6526
ENA|K03455|K03455.1	5364	6549
ENA|K03455|K03455.1	5365	6582
ENA|K03455|K03455.1	5366	6570
ENA|K03455|K03455.1	5367	6587
ENA|K03455|K03455.1	5368	6369
ENA|K03455|K03455.1	5369	6378
ENA|K03455|K03455.1	5370	6353
ENA|K03455|K03455.1	5371	6374
ENA|K03455|K03455.1	5372	6447
ENA|K03455|K03455.1	5373	6460
ENA|K03455|K03455.1	5374	6548
ENA|K03455|K03455.1	5375	6516
ENA|K03455|K03455.1	5376	6428
ENA|K03455|K03455.1	5377	6425
ENA|K03455|K03455.1	5378	6419
ENA|K03455|K03455.1	5379	6415
ENA|K03455|K03455.1	5380	6429
ENA|K03455|K03455.1	5381	6455
ENA|K03455|K03455.1	5382	6458
ENA|K03455|K03455.1	5383	6466
ENA|K03455|K03455.1	5384	6470
ENA|K03455|K03455.1	5385	6478
ENA|K03455|K03455.1	5386	6489
ENA|K03455|K03455.1	5387	6494
ENA|K03455|K03455.1	5388	6490
ENA|K03455|K03455.1	5389	6516
ENA|K03455|K03455.1	5390	6523
ENA|K03455|K03455.1	5391	6556
ENA|K03455|K03455.1	5392	6560
ENA|K03455|K03455.1	5393	6535
ENA|K03455|K03455.1	5394	6535
ENA|K03455|K03455.1	5395	6596
ENA|K03455|K03455.1	5396	6592
ENA|K03455|K03455.1	5397	6592
ENA|K03455|K03455.1	5398	6599
ENA|K03455|K03455.1	5399	6566
ENA|K03455|K03455.1	5400	6596
ENA|K03455|K03455.1	5401	6609
ENA|K03455|K03455.1	5402	6593
ENA|K03455|K03455.1	5403	6542
ENA|K03455|K03455.1	5404	6452
ENA|K03455|K03455.1	5405	6534
ENA|K03455|K03455.1	5406	6319
ENA|K03455|K03455.1	5407	6351
ENA|K03455|K03455.1	5408	6430
ENA|K03455|K03455.1	5409	6421
ENA|K03455|K03455.1	5410	6567
ENA|K03455|K03455.1	5411	6608
ENA|K03455|K03455.1	5412	6603
ENA|K03455|K03455.1	5413	6624
ENA|K03455|K03455.1	5414	6627
ENA|K03455|K03455.1	5415	6545
ENA|K03455|K03455.1	5416	6630
ENA|K03455|K03455.1	5417	6600
ENA|K03455|K03455.1	5418	6613
ENA|K03455|K03455.1	5419	6423
ENA|K03455|K03455.1	5420	6401
ENA|K03455|K03455.1	5421	6410
ENA|K03455|K03455.1	5422	6686
ENA|K03455|K03455.1	5423	6696
ENA|K03455|K03455.1	5424	6694
ENA|K03455|K03455.1	5425	6698
ENA|K03455|K03455.1	5426	6567
ENA|K03455|K03455.1	5427	6550
ENA|K03455|K03455.1	5428	6508
ENA|K03455|K03455.1	5429	6667
ENA|K03455|K03455.1	5430	6674
ENA|K03455|K03455.1	5431	6685
ENA|K03455|K03455.1	5432	6638
ENA|K03455|K03455.1	5433	6609
ENA|K03455|K03455.1	5434	6648
ENA|K03455|K03455.1	5435	6661
ENA|K03455|K03455.1	5436	6657
ENA|K03455|K03455.1	5437	6649
ENA|K03455|K03455.1	5438	6640
ENA|K03455|K03455.1	5439	6602
ENA|K03455|K03455.1	5440	6627
ENA|K03455|K03455.1	5441	6611
ENA|K03455|K03455.1	5442	6651
ENA|K03455|K03455.1	5443	6640
ENA|K03455|K03455.1	5444	6637
ENA|K03455|K03455.1	5445	6652
ENA|K03455|K03455.1	5446	6639
ENA|K03455|K03455.1	5447	6663
ENA|K03455|K03455.1	5448	6663
ENA|K03455|K03455.1	5449	6649
ENA|K03455|K03455.1	5450	6646
ENA|K03455|K03455.1	5451	6594
ENA|K03455|K03455.1	5452	6674
ENA|K03455|K03455.1	5453	6669
ENA|K03455|K03455.1	5454	6676
ENA|K03455|K03455.1	5455	6667
ENA|K03455|K03455.1	5456	6674
ENA|K03455|K03455.1	5457	6689
ENA|K03455|K03455.1	5458	6683
ENA|K03455|K03455.1	5459	6684
ENA|K03455|K03455.1	5460	6686
ENA|K03455|K03455.1	5461	6637
ENA|K03455|K03455.1	5462	6686
ENA|K03455|K03455.1	5463	6706
ENA|K03455|K03455.1	5464	6633
ENA|K03455|K03455.1	5465	6592
ENA|K03455|K03455.1	5466	6499
ENA|K03455|K03455.1	5467	6520
ENA|K03455|K03455.1	5468	6636
ENA|K03455|K03455.1	5469	6629
ENA|K03455|K03455.1	5470	6684
ENA|K03455|K03455.1	5471	6636
ENA|K03455|K03455.1	5472	6629
ENA|K03455|K03455.1	5473	6655
ENA|K03455|K03455.1	5474	6657
ENA|K03455|K03455.1	5475	6697
ENA|K03455|K03455.1	5476	6695
ENA|K03455|K03455.1	5477	6564
ENA|K03455|K03455.1	5478	6641
ENA|K03455|K03455.1	5479	6654
ENA|K03455|K03455.1	5480	6670
ENA|K03455|K03455.1	5481	6651
ENA|K03455|K03455.1	5482	6553
ENA|K03455|K03455.1	5483	6581
ENA|K03455|K03455.1	5484	6605
ENA|K03455|K03455.1	5485	6657
ENA|K03455|K03455.1	5486	6663
ENA|K03455|K03455.1	5487	6636
ENA|K03455|K03455.1	5488	6654
ENA|K03455|K03455.1	5489	6633
ENA|K03455|K03455.1	5490	6641
ENA|K03455|K03455.1	5491	6635
ENA|K03455|K03455.1	5492	6630
ENA|K03455|K03455.1	5493	6604
ENA|K03455|K03455.1	5494	6648
ENA|K03455|K03455.1	5495	6646
ENA|K03455|K03455.1	5496	6688
ENA|K03455|K03455.1	5497	6692
ENA|K03455|K03455.1	5498	6690
ENA|K03455|K03455.1	5499	6704
ENA|K03455|K03455.1	5500	6702
ENA|K03455|K03455.1	5501	6700
ENA|K03455|K03455.1	5502	6670
ENA|K03455|K03455.1	5503	6629
ENA|K03455|K03455.1	5504	6643
ENA|K03455|K03455.1	5505	6674
ENA|K03455|K03455.1	5506	6686
ENA|K03455|K03455.1	5507	6599
ENA|K03455|K03455.1	5508	6758
ENA|K03455|K03455.1	5509	6782
ENA|K03455|K03455.1	5510	6774
ENA|K03455|K03455.1	5511	6790
ENA|K03455|K03455.1	5512	6778
ENA|K03455|K03455.1	5513	6768
ENA|K03455|K03455.1	5514	6789
ENA|K03455|K03455.1	5515	6795
ENA|K03455|K03455.1	5516	6765
ENA|K03455|K03455.1	5517	6613
ENA|K03455|K03455.1	5518	6618
ENA|K03455|K03455.1	5519	6630
ENA|K03455|K03455.1	5520	6634
ENA|K03455|K03455.1	5521	6719
ENA|K03455|K03455.1	5522	6749
ENA|K03455|K03455.1	5523	6769
ENA|K03455|K03455.1	5524	6791
ENA|K03455|K03455.1	5525	6782
ENA|K03455|K03455.1	5526	6785
ENA|K03455|K03455.1	5527	6791
ENA|K03455|K03455.1	5528	6789
ENA|K03455|K03455.1	5529	6804
ENA|K03455|K03455.1	5530	6802
ENA|K03455|K03455.1	5531	6771
ENA|K03455|K03455.1	5532	6762
ENA|K03455|K03455.1	5533	6724
ENA|K03455|K03455.1	5534	6809
ENA|K03455|K03455.1	5535	6800
ENA|K03455|K03455.1	5536	6817
ENA|K03455|K03455.1	5537	6812
ENA|K03455|K03455.1	5538	6798
ENA|K03455|K03455.1	5539	6800
ENA|K03455|K03455.1	5540	6789
ENA|K03455|K03455.1	5541	6830
ENA|K03455|K03455.1	5542	6821
ENA|K03455|K03455.1	5543	6744
ENA|K03455|K03455.1	5544	6738
ENA|K03455|K03455.1	5545	6749
ENA|K03455|K03455.1	5546	6606
ENA|K03455|K03455.1	5547	6647
ENA|K03455|K03455.1	5548	6702
ENA|K03455|K03455.1	5549	6698
ENA|K03455|K03455.1	5550	6678
ENA|K03455|K03455.1	5551	6858
ENA|K03455|K03455.1	5552	6776
ENA|K03455|K03455.1	5553	6863
ENA|K03455|K03455.1	5554	6876
ENA|K03455|K03455.1	5555	6868
ENA|K03455|K03455.1	5556	6872
ENA|K03455|K03455.1	5557	6836
ENA|K03455|K03455.1	5558	6795
ENA|K03455|K03455.1	5559	6866
ENA|K03455|K03455.1	5560	6810
ENA|K03455|K03455.1	5561	6736
ENA|K03455|K03455.1	5562	6833
ENA|K03455|K03455.1	5563	6828
ENA|K03455|K03455.1	5564	6863
ENA|K03455|K03455.1	5565	6798
ENA|K03455|K03455.1	5566	6832
ENA|K03455|K03455.1	5567	6839
ENA|K03455|K03455.1	5568	6867
ENA|K03455|K03455.1	5569	6817
ENA|K03455|K03455.1	5570	6862
ENA|K03455|K03455.1	5571	6842
ENA|K03455|K03455.1	5572	6846
ENA|K03455|K03455.1	5573	6855
ENA|K03455|K03455.1	5574	6869
ENA|K03455|K03455.1	5575	6873
ENA|K03455|K03455.1	5576	6812
ENA|K03455|K03455.1	5577	6854
ENA|K03455|K03455.1	5578	6822
ENA|K03455|K03455.1	5579	6777
ENA|K03455|K03455.1	5580	6768
ENA|K03455|K03455.1	5581	6777
ENA|K03455|K03455.1	5582	6772
ENA|K03455|K03455.1	5583	6845
ENA|K03455|K03455.1	5584	6877
ENA|K03455|K03455.1	5585	6878
ENA|K03455|K03455.1	5586	6832
ENA|K03455|K03455.1	5587	6808
ENA|K03455|K03455.1	5588	6820
ENA|K03455|K03455.1	5589	6819
ENA|K03455|K03455.1	5590	6825
ENA|K03455|K03455.1	5591	6890
ENA|K03455|K03455.1	5592	6786
ENA|K03455|K03455.1	5593	6752
ENA|K03455|K03455.1	5594	6718
ENA|K03455|K03455.1	5595	6784
ENA|K03455|K03455.1	5596	6825
ENA|K03455|K03455.1	5597	6872
ENA|K03455|K03455.1	5598	6868
ENA|K03455|K03455.1	5599	6858
ENA|K03455|K03455.1	5600	6852
ENA|K03455|K03455.1	5601	6849
ENA|K03455|K03455.1	5602	6870
ENA|K03455|K03455.1	5603	6855
ENA|K03455|K03455.1	5604	6786
ENA|K03455|K03455.1	5605	6872
ENA|K03455|K03455.1	5606	6787
ENA|K03455|K03455.1	5607	6834
ENA|K03455|K03455.1	5608	6880
ENA|K03455|K03455.1	5609	6887
ENA|K03455|K03455.1	5610	6890
ENA|K03455|K03455.1	5611	6885
ENA|K03455|K03455.1	5612	6873
ENA|K03455|K03455.1	5613	6851
ENA|K03455|K03455.1	5614	6874
ENA|K03455|K03455.1	5615	6792
ENA|K03455|K03455.1	5616	6784
ENA|K03455|K03455.1	5617	6780
ENA|K03455|K03455.1	5618	6771
ENA|K03455|K03455.1	5619	6774
ENA|K03455|K03455.1	5620	6777
ENA|K03455|K03455.1	5621	6806
ENA|K03455|K03455.1	5622	6819
ENA|K03455|K03455.1	5623	6839
ENA|K03455|K03455.1	5624	6874
ENA|K03455|K03455.1	5625	6869
ENA|K03455|K03455.1	5626	6888
ENA|K03455|K03455.1	5627	6885
ENA|K03455|K03455.1	5628	6885
ENA|K03455|K03455.1	5629	6860
ENA|K03455|K03455.1	5630	6861
ENA|K03455|K03455.1	5631	6881
ENA|K03455|K03455.1	5632	6831
ENA|K03455|K03455.1	5633	6892
ENA|K03455|K03455.1	5634	6890
ENA|K03455|K03455.1	5635	6894
ENA|K03455|K03455.1	5636	6909
ENA|K03455|K03455.1	5637	6906
ENA|K03455|K03455.1	5638	6894
ENA|K03455|K03455.1	5639	6914
ENA|K03455|K03455.1	5640	6827
ENA|K03455|K03455.1	5641	6854
ENA|K03455|K03455.1	5642	6765
ENA|K03455|K03455.1	5643	6833
ENA|K03455|K03455.1	5644	6861
ENA|K03455|K03455.1	5645	6857
ENA|K03455|K03455.1	5646	6842
ENA|K03455|K03455.1	5647	6839
ENA|K03455|K03455.1	5648	6821
ENA|K03455|K03455.1	5649	6878
ENA|K03455|K03455.1	5650	6873
ENA|K03455|K03455.1	5651	6870
ENA|K03455|K03455.1	5652	6872
ENA|K03455|K03455.1	5653	6861
ENA|K03455|K03455.1	5654	6881
ENA|K03455|K03455.1	5655	6882
ENA|K03455|K03455.1	5656	6633
ENA|K03455|K03455.1	5657	6668
ENA|K03455|K03455.1	5658	6625
ENA|K03455|K03455.1	5659	6653
ENA|K03455|K03455.1	5660	6696
ENA|K03455|K03455.1	5661	6627
ENA|K03455|K03455.1	5662	6626
ENA|K03455|K03455.1	5663	6620
ENA|K03455|K03455.1	5664	6615
ENA|K03455|K03455.1	5665	6891
ENA|K03455|K03455.1	5666	6881
ENA|K03455|K03455.1	5667	6816
ENA|K03455|K03455.1	5668	6700
ENA|K03455|K03455.1	5669	6628
ENA|K03455|K03455.1	5670	6766
ENA|K03455|K03455.1	5671	6769
ENA|K03455|K03455.1	5672	6907
ENA|K03455|K03455.1	5673	6908
ENA|K03455|K03455.1	5674	6774
ENA|K03455|K03455.1	5675	6944
ENA|K03455|K03455.1	5676	6953
ENA|K03455|K03455.1	5677	6966
ENA|K03455|K03455.1	5678	6965
ENA|K03455|K03455.1	5679	6809
ENA|K03455|K03455.1	5680	6958
ENA|K03455|K03455.1	5681	7036
ENA|K03455|K03455.1	5682	7049
ENA|K03455|K03455.1	5683	7057
ENA|K03455|K03455.1	5684	6910
ENA|K03455|K03455.1	5685	6996
ENA|K03455|K03455.1	5686	7039
ENA|K03455|K03455.1	5687	7060
ENA|K03455|K03455.1	5688	7066
ENA|K03455|K03455.1	5689	7025
ENA|K03455|K03455.1	5690	7080
ENA|K03455|K03455.1	5691	7070
ENA|K03455|K03455.1	5692	7058
ENA|K03455|K03455.1	5693	7070
ENA|K03455|K03455.1	5694	7071
ENA|K03455|K03455.1	5695	7066
ENA|K03455|K03455.1	5696	7039
ENA|K03455|K03455.1	5697	7026
ENA|K03455|K03455.1	5698	7086
ENA|K03455|K03455.1	5699	7055
ENA|K03455|K03455.1	5700	7060
ENA|K03455|K03455.1	5701	7076
ENA|K03455|K03455.1	5702	7076
ENA|K03455|K03455.1	5703	7051
ENA|K03455|K03455.1	5704	7089
ENA|K03455|K03455.1	5705	7077
ENA|K03455|K03455.1	5706	7088
ENA|K03455|K03455.1	5707	7079
ENA|K03455|K03455.1	5708	7083
ENA|K03455|K03455.1	5709	7098
ENA|K03455|K03455.1	5710	7096
ENA|K03455|K03455.1	5711	7060
ENA|K03455|K03455.1	5712	7051
ENA|K03455|K03455.1	5713	6958
ENA|K03455|K03455.1	5714	7066
ENA|K03455|K03455.1	5715	7079
ENA|K03455|K03455.1	5716	7083
ENA|K03455|K03455.1	5717	7084
ENA|K03455|K03455.1	5718	7076
ENA|K03455|K03455.1	5719	7026
ENA|K03455|K03455.1	5720	7023
ENA|K03455|K03455.1	5721	7004
ENA|K03455|K03455.1	5722	7013
ENA|K03455|K03455.1	5723	6941
ENA|K03455|K03455.1	5724	7038
ENA|K03455|K03455.1	5725	7055
ENA|K03455|K03455.1	5726	7035
ENA|K03455|K03455.1	5727	7112
ENA|K03455|K03455.1	5728	7080
ENA|K03455|K03455.1	5729	7016
ENA|K03455|K03455.1	5730	7021
ENA|K03455|K03455.1	5731	7027
ENA|K03455|K03455.1	5732	7091
ENA|K03455|K03455.1	5733	7028
ENA|K03455|K03455.1	5734	7025
ENA|K03455|K03455.1	5735	7008
ENA|K03455|K03455.1	5736	7004
ENA|K03455|K03455.1	5737	7050
ENA|K03455|K03455.1	5738	7089
ENA|K03455|K03455.1	5739	7086
ENA|K03455|K03455.1	5740	7099
ENA|K03455|K03455.1	5741	7064
ENA|K03455|K03455.1	5742	7006
ENA|K03455|K03455.1	5743	7082
ENA|K03455|K03455.1	5744	7066
ENA|K03455|K03455.1	5745	7037
ENA|K03455|K03455.1	5746	7055
ENA|K03455|K03455.1	5747	7017
ENA|K03455|K03455.1	5748	7064
ENA|K03455|K03455.1	5749	7068
ENA|K03455|K03455.1	5750	7088
ENA|K03455|K03455.1	5751	7104
ENA|K03455|K03455.1	5752	7003
ENA|K03455|K03455.1	5753	7055
ENA|K03455|K03455.1	5754	7069
ENA|K03455|K03455.1	5755	7056
ENA|K03455|K03455.1	5756	7060
ENA|K03455|K03455.1	5757	6981
ENA|K03455|K03455.1	5758	6984
ENA|K03455|K03455.1	5759	7016
ENA|K03455|K03455.1	5760	7054
ENA|K03455|K03455.1	5761	7054
ENA|K03455|K03455.1	5762	7094
ENA|K03455|K03455.1	5763	7081
ENA|K03455|K03455.1	5764	7098
ENA|K03455|K03455.1	5765	7085
ENA|K03455|K03455.1	5766	7088
ENA|K03455|K03455.1	5767	7096
ENA|K03455|K03455.1	5768	7077
ENA|K03455|K03455.1	5769	7047
ENA|K03455|K03455.1	5770	6956
ENA|K03455|K03455.1	5771	7043
ENA|K03455|K03455.1	5772	7037
ENA|K03455|K03455.1	5773	7028
ENA|K03455|K03455.1	5774	7026
ENA|K03455|K03455.1	5775	7053
ENA|K03455|K03455.1	5776	7068
ENA|K03455|K03455.1	5777	7067
ENA|K03455|K03455.1	5778	7065
ENA|K03455|K03455.1	5779	7066
ENA|K03455|K03455.1	5780	7072
ENA|K03455|K03455.1	5781	7037
ENA|K03455|K03455.1	5782	7073
ENA|K03455|K03455.1	5783	7066
ENA|K03455|K03455.1	5784	7054
ENA|K03455|K03455.1	5785	7051
ENA|K03455|K03455.1	5786	6983
ENA|K03455|K03455.1	5787	6991
ENA|K03455|K03455.1	5788	7067
ENA|K03455|K03455.1	5789	7085
ENA|K03455|K03455.1	5790	7085
ENA|K03455|K03455.1	5791	7071
ENA|K03455|K03455.1	5792	7034
ENA|K03455|K03455.1	5793	7094
ENA|K03455|K03455.1	5794	7103
ENA|K03455|K03455.1	5795	7105
ENA|K03455|K03455.1	5796	7092
ENA|K03455|K03455.1	5797	7021
ENA|K03455|K03455.1	5798	7132
ENA|K03455|K03455.1	5799	7068
ENA|K03455|K03455.1	5800	7045
ENA|K03455|K03455.1	5801	7089
ENA|K03455|K03455.1	5802	7071
ENA|K03455|K03455.1	5803	7005
ENA|K03455|K03455.1	5804	7057
ENA|K03455|K03455.1	5805	7055
ENA|K03455|K03455.1	5806	6990
ENA|K03455|K03455.1	5807	7053
ENA|K03455|K03455.1	5808	7081
ENA|K03455|K03455.1	5809	7103
ENA|K03455|K03455.1	5810	7056
ENA|K03455|K03455.1	5811	6996
ENA|K03455|K03455.1	5812	7047
ENA|K03455|K03455.1	5813	7024
ENA|K03455|K03455.1	5814	7088
ENA|K03455|K03455.1	5815	7083
ENA|K03455|K03455.1	5816	7045
ENA|K03455|K03455.1	5817	7162
ENA|K03455|K03455.1	5818	6973
ENA|K03455|K03455.1	5819	7056
ENA|K03455|K03455.1	5820	7121
ENA|K03455|K03455.1	5821	7060
ENA|K03455|K03455.1	5822	7143
ENA|K03455|K03455.1	5823	7090
ENA|K03455|K03455.1	5824	7145
ENA|K03455|K03455.1	5825	7212
ENA|K03455|K03455.1	5826	7126
ENA|K03455|K03455.1	5827	7149
ENA|K03455|K03455.1	5828	7140
ENA|K03455|K03455.1	5829	7121
ENA|K03455|K03455.1	5830	7146
ENA|K03455|K03455.1	5831	7076
ENA|K03455|K03455.1	5832	7068
ENA|K03455|K03455.1	5833	7061
ENA|K03455|K03455.1	5834	7098
ENA|K03455|K03455.1	5835	7085
ENA|K03455|K03455.1	5836	7091
ENA|K03455|K03455.1	5837	7113
ENA|K03455|K03455.1	5838	7122
ENA|K03455|K03455.1	5839	7115
ENA|K03455|K03455.1	5840	7119
ENA|K03455|K03455.1	5841	7103
ENA|K03455|K03455.1	5842	7113
ENA|K03455|K03455.1	5843	7081
ENA|K03455|K03455.1	5844	7113
ENA|K03455|K03455.1	5845	7141
ENA|K03455|K03455.1	5846	7085
ENA|K03455|K03455.1	5847	7066
ENA|K03455|K03455.1	5848	7005
ENA|K03455|K03455.1	5849	7125
ENA|K03455|K03455.1	5850	7133
ENA|K03455|K03455.1	5851	7131
ENA|K03455|K03455.1	5852	7115
ENA|K03455|K03455.1	5853	7112
ENA|K03455|K03455.1	5854	7080
ENA|K03455|K03455.1	5855	7110
ENA|K03455|K03455.1	5856	6989
ENA|K03455|K03455.1	5857	7140
ENA|K03455|K03455.1	5858	7134
ENA|K03455|K03455.1	5859	7095
ENA|K03455|K03455.1	5860	7110
ENA|K03455|K03455.1	5861	7127
ENA|K03455|K03455.1	5862	7142
ENA|K03455|K03455.1	5863	7141
ENA|K03455|K03455.1	5864	7142
ENA|K03455|K03455.1	5865	7136
ENA|K03455|K03455.1	5866	7087
ENA|K03455|K03455.1	5867	7031
ENA|K03455|K03455.1	5868	7048
ENA|K03455|K03455.1	5869	7157
ENA|K03455|K03455.1	5870	7153
ENA|K03455|K03455.1	5871	7146
ENA|K03455|K03455.1	5872	7103
ENA|K03455|K03455.1	5873	7151
ENA|K03455|K03455.1	5874	7143
ENA|K03455|K03455.1	5875	7124
ENA|K03455|K03455.1	5876	7081
ENA|K03455|K03455.1	5877	7088
ENA|K03455|K03455.1	5878	7102
ENA|K03455|K03455.1	5879	7109
ENA|K03455|K03455.1	5880	7104
ENA|K03455|K03455.1	5881	7146
ENA|K03455|K03455.1	5882	7130
ENA|K03455|K03455.1	5883	7097
ENA|K03455|K03455.1	5884	7152
ENA|K03455|K03455.1	5885	7153
ENA|K03455|K03455.1	5886	7028
ENA|K03455|K03455.1	5887	7087
ENA|K03455|K03455.1	5888	7108
ENA|K03455|K03455.1	5889	7114
ENA|K03455|K03455.1	5890	6939
ENA|K03455|K03455.1	5891	7152
ENA|K03455|K03455.1	5892	7031
ENA|K03455|K03455.1	5893	7114
ENA|K03455|K03455.1	5894	7136
ENA|K03455|K03455.1	5895	7140
ENA|K03455|K03455.1	5896	7136
ENA|K03455|K03455.1	5897	7145
